,Unnamed: 0,Date,Delhi,Mumbai,Chennai,Kolkata,Delhi_pc,Mumbai_pc,Chennai_pc,Kolkata_pc,Type,Mean,Mean_pc
235,235,2020-06-25,79.92,86.7,83.18,81.61,22.05,13.04,22.29,19.96,Petrol,82.8525,19.335
236,236,2020-06-24,79.76,86.54,83.04,81.45,21.81,12.83,22.08,19.73,Petrol,82.6975,19.1125
237,237,2020-06-23,79.76,86.54,83.04,81.45,21.81,12.83,22.08,19.73,Petrol,82.6975,19.1125
238,238,2020-06-22,79.56,86.36,82.87,81.27,21.5,12.59,21.83,19.46,Petrol,82.515,18.845
239,239,2020-06-21,79.23,86.04,82.58,80.95,21.0,12.18,21.41,18.99,Petrol,82.2,18.395
240,240,2020-06-20,78.88,85.7,82.27,80.62,20.46,11.73,20.95,18.51,Petrol,81.86749999999999,17.9125
241,241,2020-06-19,78.37,85.21,81.82,80.13,19.69,11.1,20.29,17.79,Petrol,81.3825,17.2175
242,242,2020-06-18,77.81,84.66,81.32,79.59,18.83,10.38,19.55,16.99,Petrol,80.845,16.4375
243,243,2020-06-17,77.28,84.15,80.86,79.08,18.02,9.71,18.88,16.24,Petrol,80.3425,15.712499999999999
244,244,2020-06-16,76.73,83.62,80.37,78.55,17.18,9.02,18.16,15.46,Petrol,79.81750000000001,14.954999999999998
245,245,2020-06-15,76.26,83.17,79.96,78.1,16.46,8.44,17.55,14.8,Petrol,79.3725,14.3125
246,246,2020-06-14,75.78,82.7,79.53,77.64,15.73,7.82,16.92,14.13,Petrol,78.9125,13.65
247,247,2020-06-13,75.16,82.1,78.99,77.05,14.78,7.04,16.13,13.26,Petrol,78.325,12.802499999999998
248,248,2020-06-12,74.57,81.53,78.47,76.48,13.88,6.3,15.36,12.42,Petrol,77.76249999999999,11.99
249,249,2020-06-11,74.0,80.98,77.96,75.94,13.01,5.58,14.61,11.63,Petrol,77.22,11.2075
250,250,2020-06-10,73.4,80.4,77.43,75.36,12.1,4.82,13.83,10.77,Petrol,76.64750000000001,10.38
251,251,2020-06-09,73.0,80.01,77.08,74.98,11.48,4.32,13.32,10.22,Petrol,76.2675,9.835
252,252,2020-06-08,72.46,79.49,76.6,74.46,10.66,3.64,12.61,9.45,Petrol,75.7525,9.09
253,253,2020-06-07,71.86,78.91,76.07,73.89,9.74,2.88,11.83,8.61,Petrol,75.18249999999999,8.265
254,254,2020-06-06,71.26,78.32,75.54,73.3,8.83,2.11,11.06,7.75,Petrol,74.605,7.4375
255,255,2020-06-05,71.26,78.32,75.54,73.3,8.83,2.11,11.06,7.75,Petrol,74.605,7.4375
256,256,2020-06-04,71.26,78.32,75.54,73.3,8.83,2.11,11.06,7.75,Petrol,74.605,7.4375
257,257,2020-06-03,71.26,78.32,75.54,73.3,8.83,2.11,11.06,7.75,Petrol,74.605,7.4375
258,258,2020-06-02,71.26,78.32,75.54,73.3,8.83,2.11,11.06,7.75,Petrol,74.605,7.4375
259,259,2020-06-01,71.26,78.32,75.54,73.3,8.83,2.11,11.06,7.75,Petrol,74.605,7.4375
260,260,2020-05-31,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
261,261,2020-05-30,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
262,262,2020-05-29,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
263,263,2020-05-28,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
264,264,2020-05-27,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
265,265,2020-05-26,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
266,266,2020-05-25,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
267,267,2020-05-24,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
268,268,2020-05-23,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
269,269,2020-05-22,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
270,270,2020-05-21,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
271,271,2020-05-20,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
272,272,2020-05-19,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
273,273,2020-05-18,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
274,274,2020-05-17,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
275,275,2020-05-16,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
276,276,2020-05-15,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
277,277,2020-05-14,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
278,278,2020-05-13,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
279,279,2020-05-12,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
280,280,2020-05-10,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
281,281,2020-05-09,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
282,282,2020-05-08,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
283,283,2020-05-07,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
284,284,2020-05-06,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
285,285,2020-05-05,71.26,76.31,75.54,73.3,8.83,-0.51,11.06,7.75,Petrol,74.1025,6.782500000000001
286,286,2020-05-04,69.59,76.31,75.54,73.3,6.28,-0.51,11.06,7.75,Petrol,73.685,6.145
287,287,2020-05-03,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
288,288,2020-05-02,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
289,289,2020-05-01,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
290,290,2020-04-30,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
291,291,2020-04-29,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
292,292,2020-04-28,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
293,293,2020-04-27,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
294,294,2020-04-26,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
295,295,2020-04-25,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
296,296,2020-04-24,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
297,297,2020-04-23,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
298,298,2020-04-22,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
299,299,2020-04-21,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
300,300,2020-04-20,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
301,301,2020-04-19,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
302,302,2020-04-18,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
303,303,2020-04-17,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
304,304,2020-04-16,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
305,305,2020-04-15,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
306,306,2020-04-14,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
307,307,2020-04-13,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
308,308,2020-04-12,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
309,309,2020-04-11,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
310,310,2020-04-10,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
311,311,2020-04-09,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
312,312,2020-04-08,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
313,313,2020-04-07,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
314,314,2020-04-06,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
315,315,2020-04-05,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
316,316,2020-04-04,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
317,317,2020-04-03,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
318,318,2020-04-02,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
319,319,2020-04-01,69.59,76.31,72.28,73.3,6.28,-0.51,6.26,7.75,Petrol,72.87,4.945
320,320,2020-03-31,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
321,321,2020-03-30,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
322,322,2020-03-29,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
323,323,2020-03-28,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
324,324,2020-03-27,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
325,325,2020-03-26,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
326,326,2020-03-25,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
327,327,2020-03-24,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
328,328,2020-03-23,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
329,329,2020-03-22,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
330,330,2020-03-21,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
331,331,2020-03-20,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
332,332,2020-03-19,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
333,333,2020-03-18,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
334,334,2020-03-17,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
335,335,2020-03-16,69.59,75.3,72.28,72.29,6.28,-1.83,6.26,6.26,Petrol,72.36500000000001,4.2425
336,336,2020-03-14,69.87,75.57,72.57,72.57,6.7,-1.47,6.69,6.67,Petrol,72.645,4.6475
337,337,2020-03-13,70.0,75.7,72.71,72.7,6.9,-1.3,6.9,6.86,Petrol,72.77749999999999,4.84
338,338,2020-03-12,70.14,75.84,72.86,72.83,7.12,-1.12,7.12,7.06,Petrol,72.9175,5.045
339,339,2020-03-11,70.29,75.99,73.02,72.98,7.35,-0.93,7.35,7.28,Petrol,73.07,5.262499999999999
340,340,2020-03-10,70.29,75.99,73.02,72.98,7.35,-0.93,7.35,7.28,Petrol,73.07,5.262499999999999
341,341,2020-03-09,70.59,76.29,73.33,73.28,7.8,-0.53,7.81,7.72,Petrol,73.3725,5.699999999999999
342,342,2020-03-08,70.83,76.53,73.58,73.51,8.17,-0.22,8.17,8.06,Petrol,73.6125,6.045
343,343,2020-03-07,71.02,76.71,73.78,73.7,8.46,0.01,8.47,8.33,Petrol,73.80250000000001,6.317500000000001
344,344,2020-03-06,71.14,76.83,73.91,73.82,8.64,0.17,8.66,8.51,Petrol,73.925,6.495
345,345,2020-03-05,71.29,76.98,74.07,73.96,8.87,0.37,8.89,8.72,Petrol,74.075,6.7125
346,346,2020-03-04,71.44,77.13,74.23,74.11,9.1,0.56,9.13,8.94,Petrol,74.2275,6.932500000000001
347,347,2020-03-03,71.44,77.13,74.23,74.11,9.1,0.56,9.13,8.94,Petrol,74.2275,6.932500000000001
348,348,2020-03-02,71.49,77.18,74.28,74.16,9.18,0.63,9.2,9.01,Petrol,74.2775,7.005
349,349,2020-03-01,71.71,77.4,74.51,74.38,9.51,0.91,9.54,9.33,Petrol,74.5,7.3225
350,350,2020-02-29,71.89,77.56,74.68,74.53,9.79,1.12,9.79,9.55,Petrol,74.66499999999999,7.5625
351,351,2020-02-28,71.96,77.62,74.75,74.6,9.9,1.2,9.89,9.66,Petrol,74.73249999999999,7.6625
352,352,2020-02-27,71.96,77.62,74.75,74.6,9.9,1.2,9.89,9.66,Petrol,74.73249999999999,7.6625
353,353,2020-02-26,72.01,77.67,74.81,74.65,9.97,1.26,9.98,9.73,Petrol,74.785,7.735
354,354,2020-02-25,72.01,77.67,74.81,74.65,9.97,1.26,9.98,9.73,Petrol,74.785,7.735
355,355,2020-02-24,72.01,77.67,74.81,74.65,9.97,1.26,9.98,9.73,Petrol,74.785,7.735
356,356,2020-02-23,72.01,77.67,74.81,74.65,9.97,1.26,9.98,9.73,Petrol,74.785,7.735
357,357,2020-02-22,71.94,77.6,74.73,74.58,9.87,1.17,9.86,9.63,Petrol,74.7125,7.6325
358,358,2020-02-21,71.89,77.56,74.68,74.53,9.79,1.12,9.79,9.55,Petrol,74.66499999999999,7.5625
359,359,2020-02-20,71.89,77.56,74.68,74.53,9.79,1.12,9.79,9.55,Petrol,74.66499999999999,7.5625
360,360,2020-02-19,71.89,77.56,74.68,74.53,9.79,1.12,9.79,9.55,Petrol,74.66499999999999,7.5625
361,361,2020-02-18,71.89,77.56,74.68,74.53,9.79,1.12,9.79,9.55,Petrol,74.66499999999999,7.5625
362,362,2020-02-17,71.94,77.6,74.73,74.58,9.87,1.17,9.86,9.63,Petrol,74.7125,7.6325
363,363,2020-02-16,71.94,77.6,74.73,74.58,9.87,1.17,9.86,9.63,Petrol,74.7125,7.6325
364,364,2020-02-15,71.94,77.6,74.73,74.58,9.87,1.17,9.86,9.63,Petrol,74.7125,7.6325
365,365,2020-02-14,71.94,77.6,74.73,74.58,9.87,1.17,9.86,9.63,Petrol,74.7125,7.6325
366,366,2020-02-13,71.94,77.6,74.73,74.58,9.87,1.17,9.86,9.63,Petrol,74.7125,7.6325
367,367,2020-02-12,71.94,77.6,74.73,74.58,9.87,1.17,9.86,9.63,Petrol,74.7125,7.6325
368,368,2020-02-11,71.94,77.6,74.73,74.58,9.87,1.17,9.86,9.63,Petrol,74.7125,7.6325
369,369,2020-02-10,72.1,77.76,74.9,74.74,10.11,1.38,10.11,9.86,Petrol,74.875,7.864999999999999
370,370,2020-02-09,72.23,77.89,75.04,74.92,10.31,1.55,10.32,10.13,Petrol,75.02000000000001,8.0775
371,371,2020-02-08,72.45,78.11,75.27,75.13,10.64,1.84,10.66,10.44,Petrol,75.24,8.395
372,372,2020-02-07,72.68,78.34,75.51,75.36,11.0,2.14,11.01,10.77,Petrol,75.4725,8.73
373,373,2020-02-06,72.89,78.55,75.73,75.57,11.32,2.41,11.33,11.08,Petrol,75.685,9.035
374,374,2020-02-05,72.98,78.63,75.83,75.65,11.45,2.52,11.48,11.2,Petrol,75.77250000000001,9.1625
375,375,2020-02-04,72.98,78.63,75.83,75.65,11.45,2.52,11.48,11.2,Petrol,75.77250000000001,9.1625
376,376,2020-02-03,73.04,78.69,75.89,75.71,11.55,2.59,11.57,11.29,Petrol,75.8325,9.25
377,377,2020-02-02,73.1,78.75,75.95,75.77,11.64,2.67,11.66,11.38,Petrol,75.8925,9.3375
378,378,2020-02-01,73.19,78.83,76.03,75.85,11.77,2.78,11.78,11.49,Petrol,75.975,9.455
379,379,2020-01-31,73.27,78.88,76.09,75.9,11.9,2.84,11.86,11.57,Petrol,76.035,9.5425
380,380,2020-01-30,73.36,78.97,76.19,75.99,12.03,2.96,12.01,11.7,Petrol,76.1275,9.674999999999999
381,381,2020-01-29,73.6,79.21,76.44,76.22,12.4,3.27,12.38,12.04,Petrol,76.3675,10.0225
382,382,2020-01-28,73.6,79.21,76.44,76.22,12.4,3.27,12.38,12.04,Petrol,76.3675,10.0225
383,383,2020-01-27,73.71,79.32,76.56,76.33,12.57,3.42,12.56,12.2,Petrol,76.47999999999999,10.1875
384,384,2020-01-26,73.86,79.47,76.71,76.48,12.8,3.61,12.78,12.42,Petrol,76.63,10.4025
385,385,2020-01-25,74.16,79.76,77.03,76.77,13.26,3.99,13.25,12.85,Petrol,76.93,10.8375
386,386,2020-01-24,74.43,80.03,77.31,77.04,13.67,4.34,13.66,13.24,Petrol,77.2025,11.2275
387,387,2020-01-23,74.65,80.25,77.54,77.26,14.0,4.63,14.0,13.57,Petrol,77.42500000000001,11.55
388,388,2020-01-22,74.82,80.42,77.72,77.42,14.26,4.85,14.26,13.8,Petrol,77.595,11.792499999999999
389,389,2020-01-21,74.82,80.42,77.72,77.42,14.26,4.85,14.26,13.8,Petrol,77.595,11.792499999999999
390,390,2020-01-20,74.98,80.58,77.89,77.58,14.51,5.06,14.51,14.04,Petrol,77.7575,12.03
391,391,2020-01-19,75.09,80.68,78.01,77.69,14.68,5.19,14.69,14.2,Petrol,77.8675,12.19
392,392,2020-01-17,75.41,81.0,78.34,78.0,15.16,5.61,15.17,14.66,Petrol,78.1875,12.65
393,393,2020-01-16,75.55,81.14,78.49,78.14,15.38,5.79,15.39,14.86,Petrol,78.33,12.855
394,394,2020-01-15,75.7,81.29,78.65,78.29,15.61,5.98,15.63,15.08,Petrol,78.48250000000002,13.075000000000001
395,395,2020-01-14,75.7,81.29,78.65,78.29,15.61,5.98,15.63,15.08,Petrol,78.48250000000002,13.075000000000001
396,396,2020-01-13,75.8,81.39,78.76,78.39,15.76,6.11,15.79,15.23,Petrol,78.585,13.2225
397,397,2020-01-12,75.9,81.49,78.86,78.48,15.91,6.25,15.94,15.36,Petrol,78.6825,13.364999999999998
398,398,2020-01-11,76.01,81.6,78.98,78.59,16.08,6.39,16.11,15.52,Petrol,78.795,13.524999999999999
399,399,2020-01-10,75.96,81.55,78.92,78.54,16.0,6.32,16.02,15.45,Petrol,78.7425,13.447499999999998
400,400,2020-01-09,75.81,81.4,78.77,78.39,15.78,6.13,15.8,15.23,Petrol,78.5925,13.235
401,401,2020-01-08,75.74,81.33,78.69,78.33,15.67,6.04,15.69,15.14,Petrol,78.5225,13.135
402,402,2020-01-07,75.74,81.33,78.69,78.33,15.67,6.04,15.69,15.14,Petrol,78.5225,13.135
403,403,2020-01-06,75.69,81.28,78.64,78.28,15.59,5.97,15.61,15.07,Petrol,78.4725,13.059999999999999
404,404,2020-01-05,75.54,81.13,78.48,78.13,15.36,5.78,15.38,14.85,Petrol,78.32000000000001,12.842500000000001
405,405,2020-01-04,75.45,81.04,78.39,78.04,15.23,5.66,15.25,14.71,Petrol,78.23,12.7125
406,406,2020-01-03,75.35,80.94,78.28,77.94,15.07,5.53,15.08,14.57,Petrol,78.1275,12.5625
407,407,2020-01-02,75.25,80.87,78.2,77.87,14.92,5.44,14.97,14.46,Petrol,78.0475,12.4475
408,408,2020-01-01,75.14,80.79,78.12,77.79,14.75,5.33,14.85,14.35,Petrol,77.96000000000001,12.32
409,409,2019-12-31,75.14,80.79,78.12,77.79,14.75,5.33,14.85,14.35,Petrol,77.96000000000001,12.32
410,410,2019-12-30,75.04,80.69,78.02,77.7,14.6,5.2,14.7,14.21,Petrol,77.8625,12.177500000000002
411,411,2019-12-29,74.88,80.53,77.85,77.54,14.36,4.99,14.45,13.98,Petrol,77.69999999999999,11.945
412,412,2019-12-28,74.74,80.4,77.7,77.4,14.14,4.82,14.23,13.77,Petrol,77.56,11.740000000000002
413,413,2019-12-27,74.74,80.4,77.7,77.4,14.14,4.82,14.23,13.77,Petrol,77.56,11.740000000000002
414,414,2019-12-26,74.68,80.34,77.64,77.34,14.05,4.75,14.14,13.69,Petrol,77.5,11.6575
415,415,2019-12-25,74.63,80.29,77.58,77.29,13.97,4.68,14.05,13.61,Petrol,77.4475,11.5775
416,416,2019-12-24,74.63,80.29,77.58,77.29,13.97,4.68,14.05,13.61,Petrol,77.4475,11.5775
417,417,2019-12-23,74.63,80.29,77.58,77.29,13.97,4.68,14.05,13.61,Petrol,77.4475,11.5775
418,418,2019-12-22,74.63,80.29,77.58,77.29,13.97,4.68,14.05,13.61,Petrol,77.4475,11.5775
419,419,2019-12-21,74.63,80.29,77.58,77.29,13.97,4.68,14.05,13.61,Petrol,77.4475,11.5775
420,420,2019-12-20,74.63,80.29,77.58,77.29,13.97,4.68,14.05,13.61,Petrol,77.4475,11.5775
421,421,2019-12-19,74.63,80.29,77.58,77.29,13.97,4.68,14.05,13.61,Petrol,77.4475,11.5775
422,422,2019-12-18,74.63,80.29,77.58,77.29,13.97,4.68,14.05,13.61,Petrol,77.4475,11.5775
423,423,2019-12-17,74.63,80.29,77.58,77.29,13.97,4.68,14.05,13.61,Petrol,77.4475,11.5775
424,424,2019-12-16,74.69,80.35,77.65,77.35,14.07,4.76,14.16,13.7,Petrol,77.50999999999999,11.6725
425,425,2019-12-15,74.74,80.4,77.7,77.4,14.14,4.82,14.23,13.77,Petrol,77.56,11.740000000000002
426,426,2019-12-14,74.84,80.49,77.81,77.5,14.29,4.94,14.39,13.92,Petrol,77.66,11.885
427,427,2019-12-13,74.89,80.54,77.86,77.55,14.37,5.01,14.47,13.99,Petrol,77.71000000000001,11.959999999999999
428,428,2019-12-12,74.95,80.6,77.92,77.61,14.46,5.08,14.55,14.08,Petrol,77.77000000000001,12.0425
429,429,2019-12-11,75.0,80.65,77.97,77.67,14.54,5.15,14.63,14.17,Petrol,77.82249999999999,12.1225
430,430,2019-12-10,75.0,80.65,77.97,77.67,14.54,5.15,14.63,14.17,Petrol,77.82249999999999,12.1225
431,431,2019-12-09,75.0,80.65,77.97,77.67,14.54,5.15,14.63,14.17,Petrol,77.82249999999999,12.1225
432,432,2019-12-08,74.95,80.6,77.92,77.62,14.46,5.08,14.55,14.1,Petrol,77.77250000000001,12.0475
433,433,2019-12-07,74.86,80.51,77.83,77.54,14.32,4.97,14.42,13.98,Petrol,77.685,11.9225
434,434,2019-12-06,74.86,80.51,77.83,77.54,14.32,4.97,14.42,13.98,Petrol,77.685,11.9225
435,435,2019-12-05,74.91,80.59,77.91,77.61,14.4,5.07,14.54,14.08,Petrol,77.755,12.022499999999999
436,436,2019-12-04,74.91,80.59,77.91,77.61,14.4,5.07,14.54,14.08,Petrol,77.755,12.022499999999999
437,437,2019-12-03,74.91,80.59,77.91,77.61,14.4,5.07,14.54,14.08,Petrol,77.755,12.022499999999999
438,438,2019-12-02,74.91,80.59,77.91,77.61,14.4,5.07,14.54,14.08,Petrol,77.755,12.022499999999999
439,439,2019-12-01,74.91,80.59,77.91,77.61,14.4,5.07,14.54,14.08,Petrol,77.755,12.022499999999999
440,440,2019-11-30,74.86,80.51,77.83,77.54,14.32,4.97,14.42,13.98,Petrol,77.685,11.9225
441,441,2019-11-29,74.81,80.46,77.77,77.49,14.25,4.9,14.33,13.91,Petrol,77.6325,11.8475
442,442,2019-11-28,74.76,80.42,77.72,77.44,14.17,4.85,14.26,13.83,Petrol,77.58500000000001,11.7775
443,443,2019-11-27,74.76,80.42,77.72,77.44,14.17,4.85,14.26,13.83,Petrol,77.58500000000001,11.7775
444,444,2019-11-26,74.76,80.42,77.72,77.44,14.17,4.85,14.26,13.83,Petrol,77.58500000000001,11.7775
445,445,2019-11-25,74.66,80.32,77.62,77.34,14.02,4.72,14.11,13.69,Petrol,77.485,11.635
446,446,2019-11-24,74.54,80.2,77.49,77.22,13.84,4.56,13.92,13.51,Petrol,77.3625,11.4575
447,447,2019-11-23,74.44,80.1,77.38,77.12,13.68,4.43,13.76,13.36,Petrol,77.25999999999999,11.3075
448,448,2019-11-21,74.2,79.86,77.13,76.89,13.32,4.12,13.39,13.02,Petrol,77.02,10.9625
449,449,2019-11-20,74.2,79.86,77.13,76.89,13.32,4.12,13.39,13.02,Petrol,77.02,10.9625
450,450,2019-11-19,74.2,79.86,77.13,76.89,13.32,4.12,13.39,13.02,Petrol,77.02,10.9625
451,451,2019-11-18,74.05,79.71,76.97,76.74,13.09,3.92,13.16,12.8,Petrol,76.8675,10.7425
452,452,2019-11-17,73.89,79.55,76.81,76.58,12.84,3.72,12.92,12.57,Petrol,76.7075,10.5125
453,453,2019-11-16,73.77,79.44,76.68,76.47,12.66,3.57,12.73,12.41,Petrol,76.59,10.342500000000001
454,454,2019-11-15,73.63,79.3,76.53,76.33,12.45,3.39,12.51,12.2,Petrol,76.44749999999999,10.1375
455,455,2019-11-14,73.45,79.12,76.34,76.15,12.17,3.16,12.23,11.94,Petrol,76.265,9.875
456,456,2019-11-13,73.3,78.97,76.18,76.0,11.94,2.96,12.0,11.72,Petrol,76.1125,9.655
457,457,2019-11-12,73.3,78.97,76.18,76.0,11.94,2.96,12.0,11.72,Petrol,76.1125,9.655
458,458,2019-11-11,73.2,78.87,76.08,75.91,11.79,2.83,11.85,11.58,Petrol,76.015,9.5125
459,459,2019-11-10,73.05,78.72,75.92,75.76,11.56,2.63,11.61,11.36,Petrol,75.8625,9.29
460,460,2019-11-09,72.85,78.52,75.71,75.56,11.26,2.37,11.31,11.07,Petrol,75.66,9.0025
461,461,2019-11-08,72.7,78.38,75.55,75.41,11.03,2.19,11.07,10.85,Petrol,75.50999999999999,8.785
462,462,2019-11-07,72.6,78.28,75.45,75.32,10.87,2.06,10.92,10.72,Petrol,75.4125,8.6425
463,463,2019-11-06,72.6,78.28,75.45,75.32,10.87,2.06,10.92,10.72,Petrol,75.4125,8.6425
464,464,2019-11-05,72.6,78.28,75.45,75.32,10.87,2.06,10.92,10.72,Petrol,75.4125,8.6425
465,465,2019-11-04,72.65,78.33,75.5,75.37,10.95,2.13,11.0,10.79,Petrol,75.4625,8.7175
466,466,2019-11-03,72.74,78.42,75.59,75.45,11.09,2.24,11.13,10.91,Petrol,75.55000000000001,8.842500000000001
467,467,2019-11-02,72.81,78.48,75.67,75.52,11.19,2.32,11.25,11.01,Petrol,75.62,8.942499999999999
468,468,2019-11-01,72.86,78.51,75.69,75.55,11.27,2.36,11.28,11.05,Petrol,75.6525,8.99
469,469,2019-10-31,72.92,78.54,75.72,75.57,11.36,2.4,11.32,11.08,Petrol,75.6875,9.04
